lap_number,driver,position,lap_time,gap_ahead,tire_compound,tire_age,pit_stop,track_status
25,ALB,10,93.374,30.463,MEDIUM,25,False,Green
25,LEC,11,92.798,33.516,HARD,7,False,Green
25,STR,12,94.28,34.309,MEDIUM,26,False,Green
25,SAR,13,93.508,39.223,MEDIUM,25,False,Green
25,DEV,14,93.553,42.605,SOFT,25,False,Green
25,BOT,15,93.292,47.317,HARD,25,False,Green
25,MAG,16,94.037,52.542,MEDIUM,25,False,Green
25,TSU,17,93.224,56.737,HARD,11,False,Green
25,ZHO,18,115.24,66.972,HARD,1,True,Green
25,HUL,19,93.351,72.311,MEDIUM,18,False,Green
26,VER,1,92.276,0.0,MEDIUM,26,False,Green
26,NOR,2,92.758,7.064,MEDIUM,26,False,Green
26,PIA,3,93.052,9.668,MEDIUM,26,False,Green
26,RUS,4,92.958,15.143,SOFT,29,False,Green
26,SAI,5,93.181,19.292,MEDIUM,26,False,Green
26,HAM,6,92.769,20.115,MEDIUM,26,False,Green
26,ALO,7,93.152,25.878,MEDIUM,27,False,Green
26,GAS,8,93.243,26.756,MEDIUM,26,False,Green
26,PER,9,92.962,28.248,MEDIUM,26,False,Green
26,ALB,10,93.175,31.362,MEDIUM,26,False,Green
26,LEC,11,92.794,34.034,HARD,8,False,Green
26,STR,12,93.557,35.59,MEDIUM,27,False,Green
26,SAR,13,93.553,40.5,MEDIUM,26,False,Green
26,DEV,14,93.754,44.083,SOFT,26,False,Green
26,BOT,15,93.47,48.511,HARD,26,False,Green
26,MAG,16,94.119,54.385,MEDIUM,26,False,Green
26,TSU,17,93.319,57.78,HARD,12,False,Green
26,ZHO,18,92.524,67.22,HARD,2,False,Green
26,HUL,19,93.644,73.679,MEDIUM,19,False,Green
27,VER,1,92.138,0.0,MEDIUM,27,False,Green
27,NOR,2,92.734,7.66,MEDIUM,27,False,Green
27,PIA,3,92.844,10.374,MEDIUM,27,False,Green
27,RUS,4,93.062,16.067,SOFT,30,False,Green
27,HAM,5,92.714,20.691,MEDIUM,27,False,Green
27,ALO,6,92.914,26.654,MEDIUM,28,False,Green
27,GAS,7,92.988,27.606,MEDIUM,27,False,Green
27,PER,8,92.742,28.852,MEDIUM,27,False,Green
27,ALB,9,93.126,32.35,MEDIUM,27,False,Green
27,LEC,10,92.942,34.838,HARD,9,False,Green
27,STR,11,93.237,36.689,MEDIUM,28,False,Green
27,SAI,12,112.728,39.882,HARD,1,True,Green
27,SAR,13,93.731,42.093,MEDIUM,27,False,Green
27,DEV,14,93.299,45.244,SOFT,27,False,Green
27,BOT,15,93.588,49.961,HARD,27,False,Green
27,MAG,16,93.935,56.182,MEDIUM,27,False,Green
27,TSU,17,93.418,59.06,HARD,13,False,Green
27,ZHO,18,92.912,67.994,HARD,3,False,Green
27,HUL,19,93.122,74.663,MEDIUM,20,False,Green
28,VER,1,92.215,0.0,MEDIUM,28,False,Green
28,NOR,2,92.714,8.159,MEDIUM,28,False,Green
28,PIA,3,93.19,11.349,MEDIUM,28,False,Green
28,RUS,4,92.504,16.356,SOFT,31,False,Green
28,HAM,5,92.32,20.796,MEDIUM,28,False,Green
28,ALO,6,92.744,27.183,MEDIUM,29,False,Green
28,GAS,7,93.255,28.646,MEDIUM,28,False,Green
28,PER,8,92.235,28.872,MEDIUM,28,False,Green
28,ALB,9,93.084,33.219,MEDIUM,28,False,Green
28,LEC,10,92.814,35.437,HARD,10,False,Green
28,STR,11,93.26,37.734,MEDIUM,29,False,Green
28,SAI,12,92.22,39.887,HARD,2,False,Green
28,SAR,13,93.49,43.368,MEDIUM,28,False,Green
28,BOT,14,93.5,51.246,HARD,28,False,Green
28,MAG,15,93.76,57.727,MEDIUM,28,False,Green
28,TSU,16,93.275,60.12,HARD,14,False,Green
28,DEV,17,113.094,66.123,MEDIUM,1,True,Green
28,ZHO,18,92.999,68.778,HARD,4,False,Green
28,HUL,19,93.28,75.728,MEDIUM,21,False,Green
29,VER,1,92.251,0.0,MEDIUM,29,False,Green
29,NOR,2,92.806,8.714,MEDIUM,29,False,Green
29,PIA,3,92.563,11.661,MEDIUM,29,False,Green
29,HAM,4,92.155,20.7,MEDIUM,29,False,Green
29,ALO,5,92.727,27.659,MEDIUM,30,False,Green
29,GAS,6,93.283,29.678,MEDIUM,29,False,Green
29,ALB,7,92.869,33.837,MEDIUM,29,False,Green
29,LEC,8,92.658,35.844,HARD,11,False,Green
29,RUS,9,113.262,37.367,MEDIUM,1,True,Green
29,STR,10,93.702,39.185,MEDIUM,30,False,Green
29,SAI,11,91.945,39.581,HARD,3,False,Green
29,SAR,12,92.723,43.84,MEDIUM,29,False,Green
29,PER,13,110.559,47.18,SOFT,1,True,Green
29,BOT,14,93.351,52.346,HARD,29,False,Green
29,MAG,15,93.356,58.832,MEDIUM,29,False,Green
29,TSU,16,93.118,60.987,HARD,15,False,Green
29,DEV,17,92.499,66.371,MEDIUM,2,False,Green
29,ZHO,18,92.812,69.339,HARD,5,False,Green
29,HUL,19,93.107,76.584,MEDIUM,22,False,Green
30,VER,1,92.363,0.0,MEDIUM,30,False,Green
30,NOR,2,92.609,8.96,MEDIUM,30,False,Green
30,HAM,3,92.246,20.583,MEDIUM,30,False,Green
30,ALO,4,92.686,27.982,MEDIUM,31,False,Green
30,GAS,5,93.299,30.614,MEDIUM,30,False,Green
30,PIA,6,112.49,31.788,HARD,1,True,Green
30,ALB,7,92.882,34.356,MEDIUM,30,False,Green
30,LEC,8,92.464,35.945,HARD,12,False,Green
30,RUS,9,91.51,36.514,MEDIUM,2,False,Green
30,SAI,10,92.129,39.347,HARD,4,False,Green
30,STR,11,94.014,40.836,MEDIUM,31,False,Green
30,PER,12,91.408,46.225,SOFT,2,False,Green
30,BOT,13,93.367,53.35,HARD,30,False,Green
30,MAG,14,93.466,59.935,MEDIUM,30,False,Green
30,TSU,15,93.211,61.835,HARD,16,False,Green
30,SAR,16,112.724,64.201,SOFT,1,True,Green
30,DEV,17,92.564,66.572,MEDIUM,3,False,Green
30,ZHO,18,93.006,69.982,HARD,6,False,Green
30,HUL,19,93.332,77.553,MEDIUM,23,False,Green
31,VER,1,92.388,0.0,MEDIUM,31,False,Green
31,NOR,2,92.808,9.38,MEDIUM,31,False,Green
31,HAM,3,92.744,20.939,MEDIUM,31,False,Green
31,ALO,4,92.916,28.51,MEDIUM,32,False,Green
31,PIA,5,91.68,31.08,HARD,2,False,Green
31,GAS,6,93.391,31.617,MEDIUM,31,False,Green
31,ALB,7,92.816,34.784,MEDIUM,31,False,Green
31,RUS,8,91.8,35.926,MEDIUM,3,False,Green
31,LEC,9,93.233,36.79,HARD,13,False,Green
31,SAI,10,92.494,39.453,HARD,5,False,Green
31,STR,11,92.933,41.381,MEDIUM,32,False,Green
31,PER,12,91.532,45.369,SOFT,3,False,Green
31,BOT,13,93.44,54.402,HARD,31,False,Green
31,MAG,14,93.464,61.011,MEDIUM,31,False,Green
31,TSU,15,93.279,62.726,HARD,17,False,Green
31,SAR,16,91.994,63.807,SOFT,2,False,Green
31,DEV,17,92.829,67.013,MEDIUM,4,False,Green
31,ZHO,18,93.073,70.667,HARD,7,False,Green
31,HUL,19,93.133,78.298,MEDIUM,24,False,Green
32,VER,1,92.21,0.0,MEDIUM,32,False,Green
32,NOR,2,92.571,9.741,MEDIUM,32,False,Green
32,HAM,3,95.161,23.89,MEDIUM,32,False,Yellow
32,ALO,4,98.559,34.859,MEDIUM,33,False,Yellow
32,PIA,5,99.41,38.28,HARD,3,False,Yellow
32,ALB,6,96.773,39.347,MEDIUM,32,False,Yellow
32,LEC,7,96.215,40.795,HARD,14,False,Yellow
32,RUS,8,100.097,43.813,MEDIUM,4,False,Yellow
32,SAI,9,102.583,49.826,HARD,6,False,Yellow
32,PER,10,104.38,57.539,SOFT,4,False,Yellow
32,GAS,11,126.804,66.211,SOFT,4,True,Yellow
32,BOT,12,105.965,68.157,HARD,32,False,Yellow
32,TSU,13,107.079,77.595,HARD,18,False,Yellow
32,STR,14,131.273,80.444,SOFT,4,True,Yellow
32,SAR,15,112.267,83.864,SOFT,3,False,Yellow
32,DEV,16,110.128,84.931,MEDIUM,5,False,Yellow
32,ZHO,17,115.002,93.459,HARD,8,False,Yellow
32,HUL,18,114.146,100.234,MEDIUM,25,False,Yellow
33,VER,1,118.611,0.0,MEDIUM,33,False,Yellow
33,NOR,2,122.83,13.96,MEDIUM,33,False,Yellow
33,HAM,3,123.496,28.775,MEDIUM,33,False,Yellow
33,ALO,4,123.93,40.178,MEDIUM,34,False,Yellow
33,PIA,5,127.856,47.525,HARD,4,False,Yellow
33,RUS,6,128.178,53.38,MEDIUM,5,False,Yellow
33,SAI,7,129.65,60.865,HARD,7,False,Yellow
33,PER,8,128.084,67.012,SOFT,5,False,Yellow
33,ALB,9,146.603,67.339,SOFT,5,True,Yellow
33,LEC,10,146.13,68.314,MEDIUM,1,True,Yellow
33,GAS,11,128.973,76.573,SOFT,5,False,Yellow
33,STR,12,128.963,90.796,SOFT,5,False,Yellow
33,SAR,13,128.913,94.166,SOFT,4,False,Yellow
33,BOT,14,146.908,96.454,SOFT,1,True,Yellow
33,ZHO,15,124.102,98.95,HARD,9,False,Yellow
33,TSU,16,145.863,104.847,SOFT,1,True,Yellow
33,DEV,17,144.933,111.253,SOFT,1,True,Yellow
33,HUL,18,146.674,128.297,SOFT,1,True,Yellow
34,PIA,4,134.583,0.0,HARD,5,False,Safety
34,RUS,5,131.011,2.283,MEDIUM,6,False,Safety
34,ALO,6,147.213,5.283,SOFT,4,True,Safety
34,SAI,7,130.323,9.08,HARD,8,False,Safety
34,PER,8,125.804,10.708,SOFT,6,False,Safety
34,ALB,9,126.403,11.634,SOFT,6,False,Safety
34,LEC,10,126.609,12.815,MEDIUM,2,False,Safety
34,GAS,11,125.716,20.181,SOFT,6,False,Safety
34,STR,12,126.623,35.311,SOFT,6,False,Safety
34,SAR,13,125.672,37.73,SOFT,5,False,Safety
34,BOT,14,126.68,41.026,SOFT,2,False,Safety
34,TSU,15,127.037,49.776,SOFT,2,False,Safety
34,DEV,16,126.545,55.69,SOFT,2,False,Safety
34,ZHO,17,142.914,59.756,SOFT,1,True,Safety
34,HUL,18,125.892,72.081,SOFT,2,False,Safety
35,VER,1,147.771,0.0,SOFT,5,False,Safety
35,NOR,2,147.853,14.042,HARD,2,False,Safety
35,HAM,3,147.418,28.422,SOFT,5,False,Safety
35,PIA,4,148.389,182.726,HARD,6,False,Safety
35,RUS,5,146.512,183.132,MEDIUM,7,False,Safety
35,ALO,6,145.191,184.811,SOFT,5,False,Safety
35,SAI,7,143.064,186.481,HARD,9,False,Safety
35,PER,8,142.313,187.358,SOFT,7,False,Safety
35,ALB,9,142.565,188.536,SOFT,7,False,Safety
35,LEC,10,143.719,190.871,MEDIUM,3,False,Safety
35,GAS,11,137.502,192.02,SOFT,7,False,Safety
35,STR,12,123.428,193.076,SOFT,7,False,Safety
35,SAR,13,122.167,194.234,SOFT,6,False,Safety
35,BOT,14,120.029,195.392,SOFT,3,False,Safety
35,TSU,15,114.219,198.332,SOFT,3,False,Safety
35,DEV,16,108.964,198.991,SOFT,3,False,Safety
35,ZHO,17,107.368,201.461,SOFT,2,False,Safety
35,HUL,18,101.883,208.301,SOFT,3,False,Safety
36,VER,1,146.545,0.0,SOFT,6,False,Safety
36,NOR,2,146.496,13.993,HARD,3,False,Safety
36,HAM,3,146.619,28.496,SOFT,6,False,Safety
36,PIA,4,145.4,181.581,HARD,7,False,Safety
36,RUS,5,146.366,182.953,MEDIUM,8,False,Safety
36,ALO,6,145.427,183.693,SOFT,6,False,Safety
36,SAI,7,145.182,185.118,HARD,10,False,Safety
36,PER,8,145.094,185.907,SOFT,8,False,Safety
36,ALB,9,145.067,187.058,SOFT,8,False,Safety
36,LEC,10,143.86,188.186,MEDIUM,4,False,Safety
36,GAS,11,144.007,189.482,SOFT,8,False,Safety
36,STR,12,144.06,190.591,SOFT,8,False,Safety
36,SAR,13,144.892,192.581,SOFT,7,False,Safety
36,BOT,14,145.248,194.095,SOFT,4,False,Safety
36,ZHO,15,140.527,195.443,SOFT,3,False,Safety
36,TSU,16,144.84,196.627,SOFT,4,False,Safety
36,DEV,17,145.061,197.507,SOFT,4,False,Safety
36,HUL,18,137.786,199.542,SOFT,4,False,Safety
37,VER,1,143.835,0.0,SOFT,7,False,Safety
37,NOR,2,144.316,14.474,HARD,4,False,Safety
37,HAM,3,145.19,29.851,SOFT,7,False,Safety
37,PIA,4,145.067,182.813,HARD,8,False,Safety
37,RUS,5,144.727,183.845,MEDIUM,9,False,Safety
37,ALO,6,145.274,185.132,SOFT,7,False,Safety
37,SAI,7,145.086,186.369,HARD,11,False,Safety
37,PER,8,145.46,187.532,SOFT,9,False,Safety
37,ALB,9,145.628,188.851,SOFT,9,False,Safety
37,LEC,10,145.892,190.243,MEDIUM,5,False,Safety
37,GAS,11,145.817,191.464,SOFT,9,False,Safety
37,STR,12,145.969,192.725,SOFT,9,False,Safety
37,SAR,13,145.271,194.017,SOFT,8,False,Safety
37,BOT,14,145.027,195.287,SOFT,5,False,Safety
37,TSU,15,143.518,196.31,SOFT,5,False,Safety
37,DEV,16,143.969,197.641,SOFT,5,False,Safety
37,HUL,17,143.16,198.867,SOFT,5,False,Safety
37,ZHO,18,148.721,200.329,SOFT,4,True,Safety
38,VER,1,141.674,0.0,SOFT,8,False,Yellow
38,NOR,2,141.488,14.288,HARD,5,False,Yellow
38,HAM,3,140.046,28.223,SOFT,8,False,Yellow
38,PIA,4,139.502,180.641,HARD,9,False,Yellow
38,RUS,5,138.924,181.095,MEDIUM,10,False,Yellow
38,ALO,6,137.955,181.413,SOFT,8,False,Yellow
38,SAI,7,137.408,182.103,HARD,12,False,Yellow
38,PER,8,136.625,182.483,SOFT,10,False,Yellow
38,ALB,9,135.556,182.733,SOFT,10,False,Yellow
38,LEC,10,134.823,183.392,MEDIUM,6,False,Yellow
38,GAS,11,133.934,183.724,SOFT,10,False,Yellow
38,STR,12,133.174,184.225,SOFT,10,False,Yellow
38,SAR,13,132.192,184.535,SOFT,9,False,Yellow
38,BOT,14,131.371,184.984,SOFT,6,False,Yellow
38,TSU,15,130.75,185.386,SOFT,6,False,Yellow
38,DEV,16,129.789,185.756,SOFT,6,False,Yellow
38,HUL,17,128.983,186.176,SOFT,6,False,Yellow
38,ZHO,18,127.914,186.569,SOFT,5,False,Yellow
39,VER,1,90.348,0.0,SOFT,9,False,Green
39,NOR,2,91.243,15.183,HARD,6,False,Green
39,HAM,3,91.427,29.302,SOFT,9,False,Green
39,PIA,4,91.646,181.939,HARD,10,False,Green
39,RUS,5,91.848,182.595,MEDIUM,11,False,Green
39,ALO,6,92.32,183.385,SOFT,9,False,Green
39,SAI,7,92.459,184.214,HARD,13,False,Green
39,PER,8,92.503,184.638,SOFT,11,False,Green
39,ALB,9,92.63,185.015,SOFT,11,False,Green
39,LEC,10,92.5,185.544,MEDIUM,7,False,Green
39,STR,11,92.306,186.183,SOFT,11,False,Green
39,GAS,12,92.98,186.356,SOFT,11,False,Green
39,SAR,13,92.794,186.981,SOFT,10,False,Green
39,BOT,14,92.618,187.254,SOFT,7,False,Green
39,TSU,15,92.882,187.92,SOFT,7,False,Green
39,HUL,16,92.527,188.355,SOFT,7,False,Green
39,DEV,17,93.647,189.055,SOFT,7,False,Green
39,ZHO,18,93.188,189.409,SOFT,6,False,Green
40,VER,1,90.547,0.0,SOFT,10,False,Green
40,NOR,2,90.997,15.633,HARD,7,False,Green
40,HAM,3,91.279,30.034,SOFT,10,False,Green
40,PIA,4,91.475,182.867,HARD,11,False,Green
40,RUS,5,91.606,183.654,MEDIUM,12,False,Green
40,ALO,6,91.691,184.529,SOFT,10,False,Green
40,SAI,7,91.783,185.45,HARD,14,False,Green
40,PER,8,91.909,186.0,SOFT,12,False,Green
40,ALB,9,92.176,186.644,SOFT,12,False,Green
40,LEC,10,92.234,187.231,MEDIUM,8,False,Green
40,STR,11,92.32,187.956,SOFT,12,False,Green
40,GAS,12,92.823,188.632,SOFT,12,False,Green
40,SAR,13,92.949,189.383,SOFT,11,False,Green
40,BOT,14,93.056,189.763,SOFT,8,False,Green
40,TSU,15,92.932,190.305,SOFT,8,False,Green
40,HUL,16,92.932,190.74,SOFT,8,False,Green
40,DEV,17,93.18,191.688,SOFT,8,False,Green
40,ZHO,18,93.31,192.172,SOFT,7,False,Green
41,VER,1,90.688,0.0,SOFT,11,False,Green
41,NOR,2,90.76,15.705,HARD,8,False,Green
41,HAM,3,90.673,30.019,SOFT,11,False,Green
41,PIA,4,90.85,183.029,HARD,12,False,Green
41,RUS,5,91.124,184.09,MEDIUM,13,False,Green
41,ALO,6,91.652,185.493,SOFT,11,False,Green
41,SAI,7,91.427,186.189,HARD,15,False,Green
41,PER,8,91.391,186.703,SOFT,13,False,Green
41,ALB,9,91.273,187.229,SOFT,13,False,Green
41,LEC,10,91.286,187.829,MEDIUM,9,False,Green
41,STR,11,91.707,188.975,SOFT,13,False,Green
41,GAS,12,91.827,189.771,SOFT,13,False,Green
41,SAR,13,91.84,190.535,SOFT,12,False,Green
41,BOT,14,92.229,191.304,SOFT,9,False,Green
41,HUL,15,92.104,192.156,SOFT,9,False,Green
41,TSU,16,93.321,192.938,SOFT,9,False,Green
41,DEV,17,92.65,193.65,SOFT,9,False,Green
41,ZHO,18,92.655,194.139,SOFT,8,False,Green
42,VER,1,90.275,0.0,SOFT,12,False,Green
42,NOR,2,90.922,16.352,HARD,9,False,Green
42,HAM,3,91.042,30.786,SOFT,12,False,Green
42,PIA,4,91.178,183.932,HARD,13,False,Green
42,RUS,5,91.188,185.003,MEDIUM,14,False,Green
42,ALO,6,91.829,187.047,SOFT,12,False,Green
42,SAI,7,91.643,187.557,HARD,16,False,Green
42,PER,8,91.716,188.144,SOFT,14,False,Green
42,ALB,9,91.879,188.833,SOFT,14,False,Green
42,LEC,10,91.926,189.48,MEDIUM,10,False,Green
42,STR,11,91.508,190.208,SOFT,14,False,Green
42,GAS,12,91.539,191.035,SOFT,14,False,Green
42,SAR,13,91.699,191.959,SOFT,13,False,Green
42,BOT,14,91.902,192.931,SOFT,10,False,Green
42,HUL,15,92.097,193.978,SOFT,10,False,Green
42,TSU,16,92.306,194.969,SOFT,10,False,Green
42,DEV,17,92.369,195.744,SOFT,10,False,Green
42,ZHO,18,92.243,196.107,SOFT,9,False,Green
43,VER,1,90.535,0.0,SOFT,13,False,Green
43,NOR,2,90.543,16.36,HARD,10,False,Green
43,HAM,3,90.545,30.796,SOFT,13,False,Green
43,PIA,4,91.011,184.408,HARD,14,False,Green
43,RUS,5,91.231,185.699,MEDIUM,15,False,Green
43,ALO,6,91.747,188.259,SOFT,13,False,Green
43,PER,7,92.005,189.614,SOFT,15,False,Green
43,SAI,8,92.89,189.912,HARD,17,False,Green
43,ALB,9,91.752,190.05,SOFT,15,False,Green
43,LEC,10,92.052,190.997,MEDIUM,11,False,Green
43,STR,11,91.803,191.476,SOFT,15,False,Green
43,GAS,12,91.648,192.148,SOFT,15,False,Green
43,SAR,13,91.743,193.167,SOFT,14,False,Green
43,BOT,14,92.047,194.443,SOFT,11,False,Green
43,HUL,15,92.325,195.768,SOFT,11,False,Green
43,TSU,16,92.572,197.006,SOFT,11,False,Green
43,DEV,17,92.516,197.725,SOFT,11,False,Green
43,ZHO,18,92.645,198.217,SOFT,10,False,Green
44,VER,1,90.648,0.0,SOFT,14,False,Green
44,NOR,2,90.786,16.498,HARD,11,False,Green
44,HAM,3,91.589,31.737,SOFT,14,False,Green
44,PIA,4,91.465,185.225,HARD,15,False,Green
44,RUS,5,91.568,186.619,MEDIUM,16,False,Green
44,ALO,6,92.131,189.742,SOFT,14,False,Green
44,PER,7,91.712,190.678,SOFT,16,False,Green
44,ALB,8,92.057,191.459,SOFT,16,False,Green
44,LEC,9,92.815,193.164,MEDIUM,12,False,Green
44,SAI,10,94.622,193.886,HARD,18,False,Green
44,GAS,11,92.862,194.362,SOFT,16,False,Green
44,STR,12,94.01,194.838,SOFT,16,False,Green
44,SAR,13,92.849,195.368,SOFT,15,False,Green
44,BOT,14,92.563,196.358,SOFT,12,False,Green
44,HUL,15,92.441,197.561,SOFT,12,False,Green
44,TSU,16,92.534,198.892,SOFT,12,False,Green
44,ZHO,17,92.789,200.358,SOFT,11,False,Green
44,DEV,18,94.017,201.094,SOFT,12,False,Green
45,VER,1,91.342,0.0,SOFT,15,False,Green
45,NOR,2,91.301,16.457,HARD,12,False,Green
45,HAM,3,91.359,31.754,SOFT,15,False,Green
45,PIA,4,91.406,185.289,HARD,16,False,Green
45,RUS,5,91.718,186.995,MEDIUM,17,False,Green
45,ALO,6,92.036,190.436,SOFT,15,False,Green
45,PER,7,91.571,190.907,SOFT,17,False,Green
45,ALB,8,92.146,192.263,SOFT,17,False,Green
45,LEC,9,91.9,193.722,MEDIUM,13,False,Green
45,SAI,10,92.606,195.15,HARD,19,False,Green
45,STR,11,93.008,196.504,SOFT,17,False,Green
45,SAR,12,92.724,196.75,SOFT,16,False,Green
45,BOT,13,93.177,198.193,SOFT,13,False,Green
45,HUL,14,92.534,198.753,SOFT,13,False,Green
45,GAS,15,96.665,199.685,SOFT,17,False,Green
45,TSU,16,92.494,200.044,SOFT,13,False,Green
45,ZHO,17,92.502,201.518,SOFT,12,False,Green
45,DEV,18,92.829,202.581,SOFT,13,False,Green
46,VER,1,91.114,0.0,SOFT,16,False,Green
46,NOR,2,91.094,16.437,HARD,13,False,Green
46,HAM,3,91.559,32.199,SOFT,16,False,Green
46,PIA,4,91.496,185.671,HARD,17,False,Green
46,RUS,5,91.984,187.865,MEDIUM,18,False,Green
46,PER,6,91.675,191.468,SOFT,18,False,Green
46,ALO,7,92.891,192.213,SOFT,16,False,Green
46,ALB,8,92.116,193.265,SOFT,18,False,Green
46,LEC,9,91.85,194.458,MEDIUM,14,False,Green
46,SAI,10,91.906,195.942,HARD,20,False,Green
46,STR,11,91.998,197.388,SOFT,18,False,Green
46,SAR,12,92.421,198.057,SOFT,17,False,Green
46,BOT,13,92.284,199.363,SOFT,14,False,Green
46,HUL,14,92.584,200.223,SOFT,14,False,Green
46,TSU,15,92.535,201.465,SOFT,14,False,Green
46,ZHO,16,92.329,202.733,SOFT,13,False,Green
46,DEV,17,92.716,204.183,SOFT,14,False,Green
47,VER,1,91.148,0.0,SOFT,17,False,Green
47,NOR,2,91.593,16.882,HARD,14,False,Green
47,HAM,3,91.248,32.299,SOFT,17,False,Green
47,PIA,4,91.427,185.95,HARD,18,False,Green
47,RUS,5,91.644,188.361,MEDIUM,19,False,Green
47,PER,6,91.505,191.825,SOFT,19,False,Green
47,ALO,7,91.828,192.893,SOFT,17,False,Green
47,ALB,8,91.537,193.654,SOFT,19,False,Green
47,LEC,9,91.36,194.67,MEDIUM,15,False,Green
47,SAI,10,91.592,196.386,HARD,21,False,Green
47,STR,11,91.768,198.008,SOFT,19,False,Green
47,SAR,12,91.868,198.777,SOFT,18,False,Green
47,BOT,13,92.079,200.294,SOFT,15,False,Green
47,HUL,14,92.101,201.176,SOFT,15,False,Green
47,TSU,15,92.291,202.608,SOFT,15,False,Green
47,ZHO,16,91.957,203.542,SOFT,14,False,Green
47,DEV,17,92.456,205.491,SOFT,15,False,Green
48,VER,1,91.4,0.0,SOFT,18,False,Green
48,NOR,2,91.36,16.842,HARD,15,False,Green
48,HAM,3,91.152,32.051,SOFT,18,False,Green
48,PIA,4,91.159,185.709,HARD,19,False,Green
48,RUS,5,91.569,188.53,MEDIUM,20,False,Green
48,PER,6,91.209,191.634,SOFT,20,False,Green
48,ALO,7,91.338,192.831,SOFT,18,False,Green
48,ALB,8,91.466,193.72,SOFT,20,False,Green
48,LEC,9,91.255,194.525,MEDIUM,16,False,Green
48,SAI,10,91.438,196.424,HARD,22,False,Green
48,STR,11,91.745,198.353,SOFT,20,False,Green
48,SAR,12,91.71,199.087,SOFT,19,False,Green
48,BOT,13,91.974,200.868,SOFT,16,False,Green
48,HUL,14,92.06,201.836,SOFT,16,False,Green
48,TSU,15,92.084,203.292,SOFT,16,False,Green
48,ZHO,16,91.769,203.911,SOFT,15,False,Green
48,DEV,17,92.353,206.444,SOFT,16,False,Green
49,VER,1,91.218,0.0,SOFT,19,False,Green
49,NOR,2,91.02,16.644,HARD,16,False,Green
49,HAM,3,91.286,32.119,SOFT,19,False,Green
49,PIA,4,91.422,185.913,HARD,20,False,Green
49,RUS,5,91.612,188.924,MEDIUM,21,False,Green
49,PER,6,91.36,191.776,SOFT,21,False,Green
49,ALO,7,92.075,193.688,SOFT,19,False,Green
49,ALB,8,91.912,194.414,SOFT,21,False,Green
49,LEC,9,91.781,195.088,MEDIUM,17,False,Green
49,SAI,10,91.723,196.929,HARD,23,False,Green
49,STR,11,91.86,198.995,SOFT,21,False,Green
49,SAR,12,91.873,199.742,SOFT,20,False,Green
49,BOT,13,92.167,201.817,SOFT,17,False,Green
49,HUL,14,92.08,202.698,SOFT,17,False,Green
49,TSU,15,92.504,204.578,SOFT,17,False,Green
49,ZHO,16,92.599,205.292,SOFT,16,False,Green
49,DEV,17,92.54,207.766,SOFT,17,False,Green
50,VER,1,91.292,0.0,SOFT,20,False,Green
50,NOR,2,91.56,16.912,HARD,17,False,Green
50,HAM,3,91.526,32.353,SOFT,20,False,Green
50,PIA,4,91.752,186.373,HARD,21,False,Green
50,RUS,5,91.421,189.053,MEDIUM,22,False,Green
50,PER,6,91.139,191.623,SOFT,22,False,Green
50,ALO,7,91.999,194.395,SOFT,20,False,Green
50,ALB,8,91.86,194.982,SOFT,22,False,Green
50,LEC,9,91.716,195.512,MEDIUM,18,False,Green
50,SAI,10,91.408,197.045,HARD,24,False,Green
50,STR,11,91.794,199.497,SOFT,22,False,Green
50,SAR,12,92.085,200.535,SOFT,21,False,Green
50,BOT,13,92.163,202.688,SOFT,18,False,Green
50,HUL,14,92.158,203.564,SOFT,18,False,Green
50,TSU,15,92.79,206.076,SOFT,18,False,Green
50,ZHO,16,92.459,206.459,SOFT,17,False,Green
50,DEV,17,92.632,209.106,SOFT,18,False,Green
51,VER,1,91.397,0.0,SOFT,21,False,Green
51,NOR,2,91.077,16.592,HARD,18,False,Green
51,HAM,3,91.703,32.659,SOFT,21,False,Green
51,PIA,4,91.305,186.281,HARD,22,False,Green
51,RUS,5,91.563,189.219,MEDIUM,23,False,Green
51,PER,6,90.914,191.14,SOFT,23,False,Green
51,ALO,7,91.93,194.928,SOFT,21,False,Green
51,ALB,8,91.93,195.515,SOFT,23,False,Green
51,LEC,9,91.763,195.878,MEDIUM,19,False,Green
51,SAI,10,91.366,197.014,HARD,25,False,Green
51,STR,11,91.691,199.791,SOFT,23,False,Green
51,SAR,12,91.956,201.094,SOFT,22,False,Green
51,BOT,13,92.133,203.424,SOFT,19,False,Green
51,HUL,14,92.166,204.333,SOFT,19,False,Green
51,ZHO,15,92.09,207.152,SOFT,18,False,Green
51,TSU,16,93.212,207.891,SOFT,19,False,Green
51,DEV,17,92.445,210.154,SOFT,19,False,Green
52,VER,1,90.975,0.0,SOFT,22,False,Green
52,NOR,2,91.251,16.868,HARD,19,False,Green
52,HAM,3,91.823,33.507,SOFT,22,False,Green
52,PIA,4,90.941,186.247,HARD,23,False,Green
52,RUS,5,91.433,189.677,MEDIUM,24,False,Green
52,PER,6,91.188,191.353,SOFT,24,False,Green
52,ALO,7,91.711,195.664,SOFT,22,False,Green
52,ALB,8,91.809,196.349,SOFT,24,False,Green
52,LEC,9,92.257,197.16,MEDIUM,20,False,Green
52,SAI,10,91.88,197.919,HARD,26,False,Green
52,STR,11,92.138,200.954,SOFT,24,False,Green
52,SAR,12,91.984,202.103,SOFT,23,False,Green
52,BOT,13,91.852,204.301,SOFT,20,False,Green
