lap_number,driver,position,lap_time,gap_ahead,tire_compound,tire_age,pit_stop,track_status
24,LEC,6,88.997,17.731,INTERMEDIATE,26,True,Green
24,LAW,7,84.757,18.935,INTERMEDIATE,27,False,Green
24,PIA,8,84.789,19.467,INTERMEDIATE,27,False,Green
24,GAS,9,84.399,21.486,INTERMEDIATE,24,False,Green
24,ALO,10,84.27,22.888,INTERMEDIATE,24,False,Green
24,HUL,11,84.756,25.391,INTERMEDIATE,24,False,Green
24,BEA,12,84.429,35.963,INTERMEDIATE,24,False,Green
24,HAM,13,83.973,36.34,INTERMEDIATE,24,False,Green
24,COL,14,85.116,38.925,INTERMEDIATE,24,False,Green
24,SAI,15,85.684,40.107,INTERMEDIATE,24,False,Green
24,PER,16,85.871,40.895,INTERMEDIATE,24,False,Green
24,BOT,17,85.203,43.744,INTERMEDIATE,24,False,Green
24,ZHO,18,86.086,59.697,INTERMEDIATE,24,False,Green
25,RUS,1,84.47,0.0,INTERMEDIATE,28,False,Green
25,NOR,2,84.877,1.027,INTERMEDIATE,28,False,Green
25,TSU,3,84.91,12.379,INTERMEDIATE,28,False,Green
25,OCO,4,85.061,13.089,INTERMEDIATE,27,False,Green
25,VER,5,84.156,13.886,INTERMEDIATE,25,False,Green
25,LAW,6,84.915,19.38,INTERMEDIATE,28,False,Green
25,PIA,7,84.918,19.915,INTERMEDIATE,28,False,Green
25,GAS,8,84.41,21.426,INTERMEDIATE,25,False,Green
25,ALO,9,84.443,22.861,INTERMEDIATE,25,False,Green
25,HUL,10,90.41,31.331,INTERMEDIATE,25,True,Green
25,BEA,11,84.737,36.23,INTERMEDIATE,25,False,Yellow
25,HAM,12,85.165,37.035,INTERMEDIATE,25,False,Yellow
25,LEC,13,105.082,38.343,INTERMEDIATE,4,True,Yellow
25,COL,14,85.835,40.29,INTERMEDIATE,25,False,Yellow
25,SAI,15,85.396,41.033,INTERMEDIATE,25,False,Yellow
25,PER,16,86.257,42.682,INTERMEDIATE,25,False,Yellow
25,BOT,17,85.525,44.799,INTERMEDIATE,25,False,Yellow
25,ZHO,18,87.336,62.563,INTERMEDIATE,25,False,Yellow
26,RUS,1,85.404,0.0,INTERMEDIATE,29,False,Yellow
26,NOR,2,85.114,0.737,INTERMEDIATE,29,False,Yellow
26,TSU,3,85.424,12.399,INTERMEDIATE,29,False,Yellow
26,OCO,4,85.47,13.155,INTERMEDIATE,28,False,Yellow
26,VER,5,85.252,13.734,INTERMEDIATE,26,False,Yellow
26,GAS,6,85.245,21.267,INTERMEDIATE,26,False,Yellow
26,PIA,7,88.032,22.543,INTERMEDIATE,29,False,Yellow
26,ALO,8,86.96,24.417,INTERMEDIATE,26,False,Yellow
26,LAW,9,92.246,26.222,INTERMEDIATE,29,False,Yellow
26,BEA,10,85.027,35.853,INTERMEDIATE,26,False,Green
26,HAM,11,84.983,36.614,INTERMEDIATE,26,False,Green
26,LEC,12,84.479,37.418,INTERMEDIATE,5,False,Green
26,SAI,13,86.167,41.796,INTERMEDIATE,26,False,Green
26,PER,14,86.572,43.85,INTERMEDIATE,26,False,Green
26,COL,15,89.885,44.771,INTERMEDIATE,26,True,Green
26,BOT,16,87.132,46.527,INTERMEDIATE,26,False,Green
26,HUL,17,106.643,52.57,INTERMEDIATE,1,True,Yellow
26,ZHO,18,88.22,65.379,INTERMEDIATE,26,False,Yellow
27,RUS,1,86.877,0.0,INTERMEDIATE,30,False,Yellow
27,NOR,2,86.879,0.739,INTERMEDIATE,30,False,Yellow
27,OCO,3,86.62,12.898,INTERMEDIATE,29,False,Yellow
27,TSU,4,88.833,14.355,INTERMEDIATE,30,False,Yellow
27,VER,5,88.393,15.25,INTERMEDIATE,27,False,Yellow
27,GAS,6,89.666,24.056,INTERMEDIATE,27,False,Yellow
27,PIA,7,96.487,32.153,INTERMEDIATE,30,True,Yellow
27,ALO,8,98.089,35.629,INTERMEDIATE,27,True,Yellow
27,LAW,9,97.664,37.009,INTERMEDIATE,30,False,Yellow
27,LEC,10,95.274,45.815,INTERMEDIATE,6,False,Yellow
27,BEA,11,98.431,47.407,INTERMEDIATE,27,True,Yellow
27,HAM,12,100.067,49.804,INTERMEDIATE,27,True,Yellow
27,SAI,13,101.195,56.114,INTERMEDIATE,27,True,Yellow
27,PER,14,102.155,59.128,INTERMEDIATE,27,True,Yellow
27,BOT,15,100.966,60.616,INTERMEDIATE,27,False,Yellow
27,COL,16,122.141,80.035,INTERMEDIATE,1,True,Yellow
27,ZHO,17,108.354,86.856,INTERMEDIATE,27,True,Yellow
28,RUS,1,114.428,0.0,INTERMEDIATE,31,True,Yellow
28,NOR,2,115.212,1.523,INTERMEDIATE,31,True,Yellow
28,OCO,3,110.714,9.184,INTERMEDIATE,30,False,Yellow
28,VER,4,111.717,12.539,INTERMEDIATE,28,False,Yellow
28,TSU,5,117.034,16.961,INTERMEDIATE,31,True,Yellow
28,GAS,6,109.087,18.715,INTERMEDIATE,28,False,Yellow
28,LAW,7,113.045,35.626,INTERMEDIATE,31,True,Yellow
28,LEC,8,106.521,37.908,INTERMEDIATE,7,False,Yellow
28,PIA,9,121.36,39.085,INTERMEDIATE,5,True,Yellow
28,ALO,10,120.925,42.126,INTERMEDIATE,4,True,Yellow
28,BOT,11,106.762,52.95,INTERMEDIATE,28,False,Yellow
28,HAM,12,119.838,55.214,INTERMEDIATE,1,True,Yellow
28,SAI,13,122.82,64.506,INTERMEDIATE,1,True,Yellow
28,BEA,14,131.553,64.532,INTERMEDIATE,1,True,Yellow
28,PER,15,120.667,65.367,WET,6,True,Yellow
28,COL,16,102.804,68.411,INTERMEDIATE,2,False,Yellow
28,ZHO,17,126.376,98.804,INTERMEDIATE,1,True,Yellow
29,OCO,1,100.823,131.2,INTERMEDIATE,31,False,Green
29,VER,2,105.014,138.746,INTERMEDIATE,29,False,Green
29,GAS,3,102.264,142.172,INTERMEDIATE,29,False,Green
29,RUS,4,122.979,144.172,INTERMEDIATE,4,True,Yellow
29,NOR,5,122.458,145.174,INTERMEDIATE,5,True,Green
29,TSU,6,115.413,153.567,WET,1,True,Green
29,LEC,7,99.37,158.471,INTERMEDIATE,8,False,Green
29,PIA,8,101.078,161.356,INTERMEDIATE,6,False,Green
29,ALO,9,105.422,168.741,INTERMEDIATE,5,False,Green
29,HAM,10,105.316,181.723,INTERMEDIATE,2,False,Green
29,LAW,11,125.322,182.141,WET,16,True,Green
29,BOT,12,110.114,184.257,INTERMEDIATE,29,False,Green
29,SAI,13,102.131,187.83,INTERMEDIATE,2,False,Green
29,PER,14,101.662,188.222,WET,7,False,Green
29,BEA,15,103.986,189.711,INTERMEDIATE,2,False,Green
29,COL,16,103.469,193.073,INTERMEDIATE,3,False,Yellow
29,ZHO,17,138.727,258.724,WET,8,True,Yellow
29,HUL,18,127.542,0.0,WET,2,True,Safety
30,OCO,1,118.147,0.0,INTERMEDIATE,32,False,Yellow
30,VER,2,119.319,8.718,INTERMEDIATE,30,False,Yellow
30,GAS,3,118.4,11.225,INTERMEDIATE,30,False,Yellow
30,NOR,4,117.236,13.063,INTERMEDIATE,6,False,Yellow
30,RUS,5,122.081,16.906,INTERMEDIATE,5,False,Yellow
30,TSU,6,114.797,19.017,WET,2,False,Yellow
30,LEC,7,116.007,25.131,INTERMEDIATE,9,False,Yellow
30,PIA,8,117.584,29.593,INTERMEDIATE,7,False,Yellow
30,ALO,9,119.045,38.439,INTERMEDIATE,6,False,Yellow
30,LAW,10,114.922,47.716,WET,17,False,Yellow
30,HAM,11,116.004,48.38,INTERMEDIATE,3,False,Yellow
30,BOT,12,128.365,63.275,INTERMEDIATE,30,False,Yellow
30,SAI,13,127.308,65.791,INTERMEDIATE,3,False,Yellow
30,PER,14,128.473,67.348,WET,8,False,Yellow
30,BEA,15,128.143,68.507,INTERMEDIATE,3,False,Yellow
30,COL,16,130.874,74.6,INTERMEDIATE,4,True,Safety
30,ZHO,17,125.363,134.74,WET,9,False,Safety
31,OCO,1,132.11,0.0,INTERMEDIATE,33,False,Safety
31,VER,2,124.967,1.575,INTERMEDIATE,31,False,Safety
31,GAS,3,126.773,5.888,INTERMEDIATE,31,False,Safety
31,NOR,4,126.964,7.917,INTERMEDIATE,7,False,Safety
31,RUS,5,125.485,10.281,INTERMEDIATE,6,False,Safety
31,TSU,6,125.198,12.105,WET,3,False,Safety
31,LEC,7,120.957,13.978,INTERMEDIATE,10,False,Safety
31,PIA,8,119.357,16.84,INTERMEDIATE,8,False,Safety
31,ALO,9,116.643,22.972,INTERMEDIATE,7,False,Safety
31,LAW,10,112.061,27.667,WET,18,False,Safety
31,HAM,11,112.031,28.301,INTERMEDIATE,4,False,Safety
31,BOT,12,112.258,43.423,INTERMEDIATE,31,False,Safety
31,SAI,13,111.416,45.097,INTERMEDIATE,4,False,Safety
31,PER,14,111.015,46.253,WET,9,False,Safety
31,BEA,15,112.001,48.398,INTERMEDIATE,4,False,Safety
34,OCO,1,89.391,0.0,INTERMEDIATE,4,False,Yellow
34,VER,2,90.36,2.544,INTERMEDIATE,2,False,Yellow
34,GAS,3,93.504,10.001,INTERMEDIATE,2,False,Yellow
34,RUS,4,95.067,15.957,INTERMEDIATE,5,False,Green
34,NOR,5,96.887,15.413,INTERMEDIATE,6,False,Green
34,LEC,6,97.098,21.685,INTERMEDIATE,5,False,Green
34,PIA,7,98.248,25.697,INTERMEDIATE,4,False,Green
34,TSU,8,99.418,22.132,INTERMEDIATE,5,False,Green
34,HAM,9,97.691,36.601,INTERMEDIATE,2,False,Green
34,ALO,10,99.529,33.11,INTERMEDIATE,2,False,Green
34,LAW,11,99.368,37.644,INTERMEDIATE,5,False,Green
34,PER,12,97.821,54.683,INTERMEDIATE,2,False,Green
34,BOT,13,100.982,55.014,INTERMEDIATE,2,False,Green
34,SAI,14,100.313,56.019,INTERMEDIATE,2,False,Green
34,BEA,15,92.73,51.737,INTERMEDIATE,2,False,Green
34,ZHO,16,98.583,11.822,INTERMEDIATE,3,False,Green
35,OCO,1,86.913,0.0,INTERMEDIATE,5,False,Green
35,VER,2,88.006,3.637,INTERMEDIATE,3,False,Green
35,GAS,3,88.741,11.829,INTERMEDIATE,3,False,Green
35,RUS,4,88.677,17.721,INTERMEDIATE,6,False,Green
35,NOR,5,89.337,17.837,INTERMEDIATE,7,False,Green
35,LEC,6,89.146,23.918,INTERMEDIATE,6,False,Green
35,PIA,7,89.882,28.666,INTERMEDIATE,5,False,Green
35,TSU,8,91.883,27.102,INTERMEDIATE,6,False,Green
35,HAM,9,91.457,41.145,INTERMEDIATE,3,False,Green
35,ALO,10,92.61,38.807,INTERMEDIATE,3,False,Green
35,LAW,11,92.634,43.365,INTERMEDIATE,6,False,Green
35,PER,12,92.534,60.304,INTERMEDIATE,3,False,Green
35,SAI,13,91.779,60.885,INTERMEDIATE,3,False,Green
35,BEA,14,91.578,56.402,INTERMEDIATE,3,False,Green
35,BOT,15,95.37,63.471,INTERMEDIATE,3,False,Green
35,ZHO,16,95.014,19.923,INTERMEDIATE,4,False,Green
36,OCO,1,85.773,0.0,INTERMEDIATE,6,False,Yellow
36,VER,2,86.509,4.373,INTERMEDIATE,4,False,Yellow
36,GAS,3,86.658,12.714,INTERMEDIATE,4,False,Yellow
36,RUS,4,86.885,18.833,INTERMEDIATE,7,False,Yellow
36,NOR,5,87.235,19.299,INTERMEDIATE,8,False,Yellow
36,LEC,6,87.467,25.612,INTERMEDIATE,7,False,Yellow
36,PIA,7,87.878,30.771,INTERMEDIATE,6,False,Yellow
36,TSU,8,89.062,30.391,INTERMEDIATE,7,False,Yellow
36,HAM,9,88.763,44.135,INTERMEDIATE,4,False,Yellow
36,ALO,10,88.918,41.952,INTERMEDIATE,4,False,Yellow
36,LAW,11,89.301,46.893,INTERMEDIATE,7,False,Yellow
36,PER,12,89.093,63.624,INTERMEDIATE,4,False,Yellow
36,SAI,13,88.886,63.998,INTERMEDIATE,4,False,Yellow
36,BOT,14,92.055,69.753,INTERMEDIATE,4,False,Yellow
36,ZHO,15,93.356,27.506,INTERMEDIATE,5,False,Yellow
36,BEA,16,107.937,78.566,INTERMEDIATE,4,False,Yellow
37,OCO,1,85.271,0.0,INTERMEDIATE,7,False,Green
37,VER,2,85.286,4.388,INTERMEDIATE,5,False,Green
37,GAS,3,85.284,12.727,INTERMEDIATE,5,False,Green
37,RUS,4,85.886,19.448,INTERMEDIATE,8,False,Green
37,NOR,5,85.337,19.365,INTERMEDIATE,9,False,Green
37,LEC,6,86.055,26.396,INTERMEDIATE,8,False,Green
37,PIA,7,86.052,31.552,INTERMEDIATE,7,False,Green
37,TSU,8,86.916,32.036,INTERMEDIATE,8,False,Green
37,HAM,9,87.526,46.39,INTERMEDIATE,5,False,Green
37,ALO,10,88.143,44.824,INTERMEDIATE,5,False,Green
37,LAW,11,88.046,49.668,INTERMEDIATE,8,False,Green
37,PER,12,87.886,66.239,INTERMEDIATE,5,False,Green
37,SAI,13,87.101,65.828,INTERMEDIATE,5,False,Green
37,BOT,14,88.061,72.543,INTERMEDIATE,5,False,Yellow
37,ZHO,15,89.472,31.707,INTERMEDIATE,6,False,Yellow
37,BEA,16,91.737,85.032,INTERMEDIATE,5,False,Yellow
38,OCO,1,84.602,0.0,INTERMEDIATE,8,False,Yellow
38,VER,2,84.391,4.177,INTERMEDIATE,6,False,Yellow
38,GAS,3,85.236,13.361,INTERMEDIATE,6,False,Yellow
38,RUS,4,84.89,19.736,INTERMEDIATE,9,False,Yellow
38,NOR,5,85.282,20.045,INTERMEDIATE,10,False,Yellow
38,LEC,6,84.88,26.674,INTERMEDIATE,9,False,Yellow
38,PIA,7,85.182,32.132,INTERMEDIATE,8,False,Yellow
38,TSU,8,85.788,33.222,INTERMEDIATE,9,False,Yellow
38,HAM,9,86.37,48.158,INTERMEDIATE,6,False,Yellow
38,ALO,10,86.561,46.783,INTERMEDIATE,6,False,Yellow
38,LAW,11,86.873,51.939,INTERMEDIATE,9,False,Yellow
38,PER,12,87.244,68.881,INTERMEDIATE,6,False,Yellow
38,SAI,13,86.771,67.997,INTERMEDIATE,6,False,Yellow
38,BOT,14,87.343,75.284,INTERMEDIATE,6,False,Yellow
38,ZHO,15,87.983,35.088,INTERMEDIATE,7,False,Green
38,BEA,16,87.141,87.571,INTERMEDIATE,6,False,Green
39,OCO,1,84.42,0.0,INTERMEDIATE,9,False,Yellow
39,VER,2,85.296,5.053,INTERMEDIATE,7,False,Yellow
39,GAS,3,90.233,19.174,INTERMEDIATE,7,False,Yellow
39,RUS,4,93.033,28.349,INTERMEDIATE,10,False,Yellow
39,NOR,5,93.718,29.343,INTERMEDIATE,11,False,Yellow
39,LEC,6,95.846,38.1,INTERMEDIATE,10,False,Yellow
39,PIA,7,96.338,44.05,INTERMEDIATE,9,False,Yellow
39,TSU,8,97.004,45.806,INTERMEDIATE,10,False,Yellow
39,HAM,9,98.741,62.479,INTERMEDIATE,7,False,Yellow
39,ALO,10,98.579,60.942,INTERMEDIATE,7,False,Yellow
39,LAW,11,99.603,67.122,INTERMEDIATE,10,False,Yellow
39,PER,12,101.208,85.669,INTERMEDIATE,7,False,Yellow
39,BOT,13,99.942,90.806,INTERMEDIATE,7,False,Yellow
39,ZHO,14,102.318,52.986,INTERMEDIATE,8,False,Yellow
39,BEA,15,104.52,107.671,INTERMEDIATE,7,False,Yellow
40,OCO,1,132.164,0.0,INTERMEDIATE,10,False,Safety
40,VER,2,129.449,2.338,INTERMEDIATE,8,False,Safety
40,GAS,3,120.75,7.76,INTERMEDIATE,8,False,Safety
40,RUS,4,117.269,13.454,INTERMEDIATE,11,False,Safety
40,NOR,5,116.606,13.785,INTERMEDIATE,12,False,Safety
40,LEC,6,115.628,21.564,INTERMEDIATE,11,False,Safety
40,PIA,7,113.528,25.414,INTERMEDIATE,10,False,Safety
40,TSU,8,111.544,25.186,INTERMEDIATE,11,False,Safety
40,HAM,9,109.874,40.189,INTERMEDIATE,8,False,Safety
40,ALO,10,110.941,39.719,INTERMEDIATE,8,False,Safety
40,LAW,11,110.352,45.31,INTERMEDIATE,11,False,Safety
40,PER,12,108.85,62.355,INTERMEDIATE,8,False,Safety
40,BOT,13,111.569,70.211,INTERMEDIATE,8,False,Safety
40,ZHO,14,110.597,31.419,INTERMEDIATE,9,False,Safety
40,BEA,15,112.287,87.794,INTERMEDIATE,8,False,Safety
41,OCO,1,125.513,0.0,INTERMEDIATE,11,False,Safety
41,VER,2,125.095,1.92,INTERMEDIATE,9,False,Safety
41,GAS,3,125.971,8.218,INTERMEDIATE,9,False,Safety
41,RUS,4,125.823,13.764,INTERMEDIATE,12,False,Safety
41,NOR,5,125.139,13.411,INTERMEDIATE,13,False,Safety
41,LEC,6,125.604,21.655,INTERMEDIATE,12,False,Safety
41,PIA,7,125.903,25.804,INTERMEDIATE,11,False,Safety
41,TSU,8,125.331,25.004,INTERMEDIATE,12,False,Safety
41,HAM,9,125.297,39.973,INTERMEDIATE,9,False,Safety
41,ALO,10,123.546,37.752,INTERMEDIATE,9,False,Safety
41,LAW,11,124.355,44.152,INTERMEDIATE,12,False,Safety
41,PER,12,125.017,61.859,INTERMEDIATE,9,False,Safety
41,BOT,13,117.089,61.787,INTERMEDIATE,9,False,Safety
41,ZHO,14,110.526,16.432,INTERMEDIATE,10,False,Safety
41,BEA,15,98.426,60.707,INTERMEDIATE,9,False,Safety
42,OCO,1,143.552,6.132,INTERMEDIATE,12,False,Yellow
42,VER,2,142.964,7.464,INTERMEDIATE,10,False,Yellow
42,GAS,3,140.928,11.726,INTERMEDIATE,10,False,Yellow
42,RUS,4,139.051,15.395,INTERMEDIATE,13,False,Yellow
42,NOR,5,137.692,13.683,INTERMEDIATE,14,False,Yellow
42,LEC,6,134.283,18.518,INTERMEDIATE,13,False,Yellow
42,PIA,7,132.899,21.283,INTERMEDIATE,12,False,Yellow
42,TSU,8,129.387,16.971,INTERMEDIATE,13,False,Yellow
42,HAM,9,128.111,30.664,INTERMEDIATE,10,False,Yellow
42,ALO,10,127.072,27.404,INTERMEDIATE,10,False,Yellow
42,LAW,11,125.853,32.585,INTERMEDIATE,13,False,Yellow
42,PER,12,124.054,48.493,INTERMEDIATE,10,False,Yellow
42,BOT,13,122.559,46.926,INTERMEDIATE,10,False,Yellow
42,ZHO,14,120.988,0.0,INTERMEDIATE,11,False,Yellow
42,BEA,15,119.934,43.221,INTERMEDIATE,10,False,Yellow
43,VER,1,85.676,0.0,INTERMEDIATE,11,False,Yellow
43,OCO,2,87.354,0.346,INTERMEDIATE,13,False,Yellow
43,GAS,3,87.53,6.116,INTERMEDIATE,11,False,Yellow
43,LEC,4,88.797,14.175,INTERMEDIATE,14,False,Yellow
43,RUS,5,89.684,11.939,INTERMEDIATE,14,False,Yellow
43,PIA,6,89.836,17.979,INTERMEDIATE,13,False,Yellow
43,NOR,7,91.039,11.582,INTERMEDIATE,15,False,Yellow
43,TSU,8,91.609,15.44,INTERMEDIATE,14,False,Yellow
43,LAW,9,90.558,30.003,INTERMEDIATE,14,False,Yellow
43,PER,10,92.206,47.559,INTERMEDIATE,11,False,Yellow
43,HAM,11,94.637,32.161,INTERMEDIATE,11,False,Yellow
43,BEA,12,92.19,42.271,INTERMEDIATE,11,False,Yellow
43,BOT,13,93.797,47.583,INTERMEDIATE,11,False,Yellow
43,ZHO,14,94.48,1.34,INTERMEDIATE,12,False,Yellow
43,ALO,15,113.466,47.73,INTERMEDIATE,11,False,Yellow
44,VER,1,83.884,0.0,INTERMEDIATE,12,False,Yellow
44,OCO,2,84.504,0.966,INTERMEDIATE,14,False,Yellow
44,GAS,3,84.886,7.118,INTERMEDIATE,12,False,Yellow
44,LEC,4,85.195,15.486,INTERMEDIATE,15,False,Yellow
44,RUS,5,85.346,13.401,INTERMEDIATE,15,False,Yellow
44,PIA,6,85.697,19.792,INTERMEDIATE,14,False,Yellow
44,NOR,7,85.605,13.303,INTERMEDIATE,16,False,Yellow
44,TSU,8,86.547,18.103,INTERMEDIATE,15,False,Yellow
44,LAW,9,86.375,32.494,INTERMEDIATE,15,False,Yellow
44,PER,10,85.233,48.908,INTERMEDIATE,12,False,Yellow
44,HAM,11,85.777,34.054,INTERMEDIATE,12,False,Yellow
44,BEA,12,87.016,45.403,INTERMEDIATE,12,False,Yellow
44,BOT,13,87.017,50.716,INTERMEDIATE,12,False,Yellow
44,ZHO,14,87.953,5.409,INTERMEDIATE,13,False,Yellow
44,ALO,15,85.846,49.692,INTERMEDIATE,12,False,Green
45,VER,1,82.876,0.0,INTERMEDIATE,13,False,Green
45,OCO,2,83.771,1.861,INTERMEDIATE,15,False,Green
45,GAS,3,84.087,8.329,INTERMEDIATE,13,False,Green
45,LEC,4,84.39,17.0,INTERMEDIATE,16,False,Green
45,RUS,5,84.451,14.976,INTERMEDIATE,16,False,Green
45,PIA,6,84.29,21.206,INTERMEDIATE,15,False,Green
45,NOR,7,84.446,14.873,INTERMEDIATE,17,False,Green
45,TSU,8,84.985,20.212,INTERMEDIATE,16,False,Green
45,LAW,9,85.12,34.738,INTERMEDIATE,16,False,Green
45,PER,10,85.156,51.188,INTERMEDIATE,13,False,Green
45,HAM,11,84.825,36.003,INTERMEDIATE,13,False,Green
45,BEA,12,85.307,47.834,INTERMEDIATE,13,False,Green
45,BOT,13,86.05,53.89,INTERMEDIATE,13,False,Green
45,ZHO,14,86.202,8.735,INTERMEDIATE,14,False,Green
45,ALO,15,83.861,50.677,INTERMEDIATE,13,False,Green
46,VER,1,83.106,0.0,INTERMEDIATE,14,False,Green
46,OCO,2,83.395,2.15,INTERMEDIATE,16,False,Green
46,GAS,3,83.511,8.734,INTERMEDIATE,14,False,Green
46,RUS,4,84.385,16.255,INTERMEDIATE,17,False,Green
46,LEC,5,87.032,20.926,INTERMEDIATE,17,False,Green
46,NOR,6,84.879,16.646,INTERMEDIATE,18,False,Green
46,PIA,7,86.611,24.711,INTERMEDIATE,16,False,Green
46,TSU,8,84.787,21.893,INTERMEDIATE,17,False,Green
46,LAW,9,84.814,36.446,INTERMEDIATE,17,False,Green
46,PER,10,84.858,52.94,INTERMEDIATE,14,False,Green
46,HAM,11,84.622,37.519,INTERMEDIATE,14,False,Green
46,BEA,12,84.578,49.306,INTERMEDIATE,14,False,Green
46,BOT,13,84.963,55.747,INTERMEDIATE,14,False,Green
46,ZHO,14,85.396,11.025,INTERMEDIATE,15,False,Green
46,ALO,15,85.094,52.665,INTERMEDIATE,14,False,Green
47,VER,1,82.453,0.0,INTERMEDIATE,15,False,Green
47,OCO,2,82.946,2.643,INTERMEDIATE,17,False,Green
47,GAS,3,83.498,9.779,INTERMEDIATE,15,False,Green
47,RUS,4,82.843,16.645,INTERMEDIATE,18,False,Green
47,LEC,5,84.145,22.618,INTERMEDIATE,18,False,Green
47,NOR,6,84.475,18.668,INTERMEDIATE,19,False,Green
47,PIA,7,84.618,26.876,INTERMEDIATE,17,False,Green
47,TSU,8,84.402,23.842,INTERMEDIATE,18,False,Green
47,LAW,9,84.404,38.397,INTERMEDIATE,18,False,Green
47,PER,10,84.656,55.143,INTERMEDIATE,15,False,Green
47,HAM,11,84.794,39.86,INTERMEDIATE,15,False,Green
47,BEA,12,84.616,51.469,INTERMEDIATE,15,False,Green
47,BOT,13,84.722,58.016,INTERMEDIATE,15,False,Green
47,ZHO,14,85.031,13.603,INTERMEDIATE,16,False,Green
47,ALO,15,83.697,53.909,INTERMEDIATE,15,False,Green
48,VER,1,82.29,0.0,INTERMEDIATE,16,False,Green
48,OCO,2,82.93,3.283,INTERMEDIATE,18,False,Green
48,GAS,3,83.53,11.019,INTERMEDIATE,16,False,Green
48,RUS,4,82.744,17.099,INTERMEDIATE,19,False,Green
48,LEC,5,83.536,23.864,INTERMEDIATE,19,False,Green
48,NOR,6,83.99,20.368,INTERMEDIATE,20,False,Green
48,PIA,7,84.174,28.76,INTERMEDIATE,18,False,Green
48,TSU,8,84.293,25.845,INTERMEDIATE,19,False,Green
48,LAW,9,84.324,40.431,INTERMEDIATE,19,False,Green
48,PER,10,83.911,56.764,INTERMEDIATE,16,False,Green
48,HAM,11,84.246,41.816,INTERMEDIATE,16,False,Green
48,BEA,12,83.945,53.124,INTERMEDIATE,16,False,Green
48,BOT,13,84.284,60.01,INTERMEDIATE,16,False,Green
48,ZHO,14,84.728,16.041,INTERMEDIATE,17,False,Green
48,ALO,15,83.379,54.998,INTERMEDIATE,16,False,Green
49,VER,1,82.241,0.0,INTERMEDIATE,17,False,Green
49,OCO,2,82.998,4.04,INTERMEDIATE,19,False,Green
49,GAS,3,83.183,11.961,INTERMEDIATE,17,False,Green
49,RUS,4,82.552,17.41,INTERMEDIATE,20,False,Green
49,LEC,5,83.324,24.947,INTERMEDIATE,20,False,Green
49,NOR,6,83.272,21.399,INTERMEDIATE,21,False,Green
49,PIA,7,83.036,29.555,INTERMEDIATE,19,False,Green
49,TSU,8,83.943,27.547,INTERMEDIATE,20,False,Green
49,LAW,9,84.049,42.239,INTERMEDIATE,20,False,Green
49,PER,10,84.142,58.665,INTERMEDIATE,17,False,Green
49,HAM,11,84.02,43.595,INTERMEDIATE,17,False,Green
49,BEA,12,84.035,54.918,INTERMEDIATE,17,False,Green
49,BOT,13,84.112,61.881,INTERMEDIATE,17,False,Green
49,ZHO,14,84.415,18.215,INTERMEDIATE,18,False,Green
49,ALO,15,83.573,56.33,INTERMEDIATE,17,False,Green
50,VER,1,82.043,0.0,INTERMEDIATE,18,False,Green
50,OCO,2,82.688,4.685,INTERMEDIATE,20,False,Green
50,GAS,3,83.033,12.951,INTERMEDIATE,18,False,Green
50,RUS,4,82.698,18.065,INTERMEDIATE,21,False,Green
50,LEC,5,83.72,26.624,INTERMEDIATE,21,False,Green
50,NOR,6,83.373,22.729,INTERMEDIATE,22,False,Green
50,PIA,7,83.473,30.985,INTERMEDIATE,20,False,Green
50,TSU,8,83.596,29.1,INTERMEDIATE,21,False,Green
50,LAW,9,83.687,43.883,INTERMEDIATE,21,False,Green
50,PER,10,83.686,60.308,INTERMEDIATE,18,False,Green
50,HAM,11,83.698,45.25,INTERMEDIATE,18,False,Green
50,BEA,12,84.172,57.047,INTERMEDIATE,18,False,Green
50,BOT,13,83.925,63.763,INTERMEDIATE,18,False,Green
50,ZHO,14,84.37,20.542,INTERMEDIATE,19,False,Green
50,ALO,15,83.712,57.999,INTERMEDIATE,18,False,Green
51,VER,1,82.306,0.0,INTERMEDIATE,19,False,Green
51,OCO,2,83.167,5.546,INTERMEDIATE,21,False,Yellow
51,GAS,3,83.001,13.646,INTERMEDIATE,19,False,Yellow
51,RUS,4,82.661,18.42,INTERMEDIATE,22,False,Yellow
51,LEC,5,83.5,27.818,INTERMEDIATE,22,False,Yellow
51,NOR,6,83.443,23.866,INTERMEDIATE,23,False,Yellow
51,PIA,7,86.267,34.946,INTERMEDIATE,21,False,Yellow
51,TSU,8,83.717,30.511,INTERMEDIATE,22,False,Yellow
51,LAW,9,84.09,45.667,INTERMEDIATE,22,False,Yellow
51,PER,10,84.085,62.087,INTERMEDIATE,19,False,Yellow
51,HAM,11,83.963,46.907,INTERMEDIATE,19,False,Yellow
51,BEA,12,85.085,59.826,INTERMEDIATE,19,False,Yellow
51,BOT,13,84.507,65.964,INTERMEDIATE,19,False,Yellow
51,ZHO,14,84.812,23.048,INTERMEDIATE,20,False,Yellow
51,ALO,15,83.484,59.177,INTERMEDIATE,19,False,Yellow
52,VER,1,82.38,0.0,INTERMEDIATE,20,False,Yellow
52,OCO,2,82.569,5.735,INTERMEDIATE,22,False,Yellow
52,GAS,3,82.912,14.178,INTERMEDIATE,20,False,Yellow
52,RUS,4,82.953,18.993,INTERMEDIATE,23,False,Green
52,LEC,5,83.142,28.58,INTERMEDIATE,23,False,Green
52,NOR,6,83.349,24.835,INTERMEDIATE,24,False,Green
